UserID,WindowID,Split,JobTitle
300816,6,Train,Camp Consoler
300903,6,Train,President/ Network Systems Administrator
300903,6,Train,Field Service Manager
300903,6,Train,Field Service Engineer
300926,6,Train,medical asst
300940,6,Train,Assistant Store Manager
300940,6,Train,Stocker/Grocery Manager
300949,6,Train,Adaptive Skills Instructor
300949,6,Train,Independent Contractor
300987,6,Train,Sales Associate/ Stock
300987,6,Train,Meat Wrapper
300987,6,Train,Stock Manager
300987,6,Train,Stock/ Cashier
301088,6,Train,Accountability Coach
301088,6,Train,Project Coordinator
301088,6,Train,Enrollment Specialist/Team Leader
301088,6,Train,Administrative Assistant
301088,6,Train,Secretary/Receptionist
301088,6,Train,Secretary/Human Resources
301088,6,Train,Secretary
301088,6,Train,Electronic Funds Transfer Coordinator
301088,6,Train,Teller
301124,6,Train,Food & Drug Administration (FDA)
301124,6,Train,Director of Medical Logistics & Development
301124,6,Train,Director of Scientific Education Training Program
301124,6,Train,Clinical Research Scientist & Project Coordinator
301124,6,Train,Research Associate Scientist / Technical Protocol Writer
301124,6,Train,Research & Development Chemist/Product Development-Cosmetic Chemistry
301124,6,Train,Research Scientist-Toxicology
301124,6,Train,Expert at pharmaceutical product development
301134,6,Train,Customer Service
301134,6,Train,Insurance Agent
301134,6,Train,Lead Programmer
301318,6,Train,Nursing Assistant
301318,6,Train,Patient Care Assistant
301318,6,Train,Lead Unit Support
301355,6,Train,Temporary Worker
301355,6,Train,Busser
301355,6,Train,Cashier/Manager In Training
301355,6,Train,Cashier
301374,6,Train,Eye Care Associate
301374,6,Train,Medical Biller/ Billing Manager
301374,6,Train,Receptionist
301477,6,Train,Customer Service Representative
301477,6,Train,Teller I
301477,6,Train,Branch Service Representative
301523,6,Train,Collections Supervisor
301740,6,Train,Customer care
301740,6,Train,Cashier
301795,6,Train,Warehouse clerk
301795,6,Train,Shipper
301795,6,Train,Customer Service Manager
301795,6,Train,Security Officer
301795,6,Train,Traffic Control Officer
301837,6,Train,Environmental Health and Safety Technician
301837,6,Train,Neurological ICU Unit Secretary/Nurse Aid
301837,6,Train,Sales Associate
301837,6,Train,Risk Security Agent
301841,6,Train,Receptionist/Secretary
301952,6,Train,Administrative Assistant
301952,6,Train,Office Manager
301952,6,Train,Customer Service Supervisor
302315,6,Train,Budgeting & Forecasting Analyst
302315,6,Train,Financial Analyst
302315,6,Train,Regional Accountant
302315,6,Train,Accountant /Executive Assistant
302315,6,Train,Office Support Specialist
302315,6,Train,Bookkeeper/Administrative Assistant
302385,6,Train,Sales Associate for 2
302385,6,Train,independent contractor
302437,6,Train,Sales Associate
302437,6,Train,Teller
302573,6,Train,Financial Research Assistant for Chris Rossi
302573,6,Train,Graduate Assistant
302573,6,Train,Operations officer
302573,6,Train,Financial Analyst Intern
302573,6,Train,Investment Advisor Assistant
302602,6,Train,Associate Professor
302602,6,Train,Guest Lecturer
302602,6,Train,Adolescent Offender Program Site Coordinator
302602,6,Train,Contractual Music Therapist
302602,6,Train,Studio Musician
302602,6,Train,Defining the Role of a Music Therapist
302602,6,Train,"Activity Therapy Supervisor for Rose Haven Facility, Full time"
302602,6,Train,Musician of the jazz combo
302602,6,Train,"Forensic Music Therapist, Full time"
302604,6,Train,Assistant
302604,6,Train,Line Service Technician
302605,6,Train,Cashier
302653,6,Train,Archival Records Manager
302653,6,Train,Broadcast Supervisor
302741,6,Train,Financial Report Analyst
302741,6,Train,Client Services Manager
302741,6,Train,"Implementation and Testing, Associate"
302741,6,Train,"Custody Portfolio Administration, Assistant Treasurer"
302741,6,Train,Portfolio Accountant
302741,6,Train,Portfolio Account
302741,6,Train,Loan Research Specialist
302741,6,Train,Debt Restructuring Administrator
302754,6,Train,Warehouse Clerk
302754,6,Train,Fabricator/Installer
302754,6,Train,Parts Runner
302754,6,Train,Warehouse Associate
302754,6,Train,Hart Interior Design
302816,6,Train,NYS Mortgage Broker
302816,6,Train,"Realty, Owner/Broker"
302816,6,Train,VP of Sales and Acquisitions
302816,6,Train,Owner/Broker
302837,6,Train,Director of Nursing
302837,6,Train,North Campus Rehab & Director of Nursing
302837,6,Train,Nurse Mgr/ADON
302837,6,Train,Pedi Homecare RN
302839,6,Train,Operations Specialist / Assistant to Chief Administrative Officer
302839,6,Train,Operations Analyst / Assistant to the Vice President of Operations
302839,6,Train,Sales Associate
302839,6,Train,Remarketing Analyst
302839,6,Train,Intern
302891,6,Train,Internship
302891,6,Train,Dance head for 2007 and 2008
302891,6,Train,Member of Organizing
302891,6,Train,Event head of treasure hunt
303112,6,Train,Sales Associate/ Floorset
303112,6,Train,Marketing Assistant
303135,6,Train,District Manager
303135,6,Train,Director of Operations
303135,6,Train,General Manager
303149,6,Train,Management Supportive Associate- Opening
303149,6,Train,Sales Associate- Help customers
303149,6,Train,Floor Staff- Helped
303177,6,Train,Tribal Secretary
303177,6,Train,Program Assistant to CDC REACH 2010 Program
303177,6,Train,Assistant Bookkeeper/Administrative Assistant
303177,6,Train,Executive Director
303177,6,Train,Project Secretary to the Tribal Planning
303177,6,Train,Secretary
303396,6,Train,Cook
303414,6,Train,Electricians Mate
303440,6,Train,Project Manager
303440,6,Train,Program Manager
303440,6,Train,Sr. Project Manager
303440,6,Train,Project Executive
303440,6,Train,Account Executive
303440,6,Train,Operations Manager
303440,6,Train,Project Leader
303456,6,Train,Eligibility Clerk
303456,6,Train,Laundry/Housekeeping
303456,6,Train,Lead Cook
303456,6,Train,Shift Leader
303564,6,Train,CEO and Co-Founder
303564,6,Train,Head Designer
303564,6,Train,Receptionist
303662,6,Train,Online Admission Representative (Senior)
303662,6,Train,Sales
303662,6,Train,Sales Manager/Agent
303662,6,Train,Comptroller / IT Admin
303667,6,Train,Sarbanes-Oxley Compliance Co-Op
303667,6,Train,Financial Representative Intern
303669,6,Train,Independent Contractor
303682,6,Train,Cashier
303682,6,Train,Valley Attendant
303695,6,Train,Social Worker/Travel Coordinator
303695,6,Train,APS Social Worker II
303695,6,Train,Medical Social Worker
303695,6,Train,Social Worker
303695,6,Train,Case Manager
303695,6,Train,Mental Health Crisis Intern
303695,6,Train,Day Treatment Case Manager
303695,6,Train,Family Care Specialist
303695,6,Train,Behavioral Counselor I
303695,6,Train,Casa Program Assistant
303706,6,Test,Customer Service Rep
303706,6,Test,"Call Center Agent, Processor"
303706,6,Test,Vending Attendant
303706,6,Test,Cashier
303706,6,Test,Personnel Administration Specialist
303906,6,Train,Front Desk Admin
303906,6,Train,Temp agencies
303906,6,Train,Library Page
304154,6,Train,Part Time Estimator
304154,6,Train,VP of Project Management
304154,6,Train,Project Manager
304154,6,Train,Resident Engineer / Chief Inspector
304154,6,Train,Construction Engineer
304160,6,Train,Correctional Officer
304160,6,Train,Heavy and Tractor-Trailer Truck Driver (88m)
304222,6,Train,Marketing and Service Manager/Bartender
304222,6,Train,Administrator-In-Training
304222,6,Train,Food and Beverage Manager
304222,6,Train,General Manager
304360,6,Train,Supervisor of Security Personnel
304360,6,Train,Waiter/ Host/ Cashier/ Asst. Mngr
304375,6,Train,Welder Lead for the Skid
304430,6,Train,School Age Program Manager
304430,6,Train,Group Counselor
304430,6,Train,Bandsman / Educational Liaison
304446,6,Train,Data Entry Operator 2
304446,6,Train,CDO
304446,6,Train,Data Entry and Data Analysis Clerk
304530,6,Train,Delivery Person
304530,6,Train,Seasonal help landscaping crew/team leader
304530,6,Train,Census Clerk
304530,6,Train,Stock Clerk
304530,6,Train,Waiter/Host
304530,6,Train,Dairy Department Stock Clerk
304579,6,Train,Medical Records Specialist
304579,6,Train,Resident DJ/Cook
304579,6,Train,Audio/Video Technician
304579,6,Train,Cashier/Vault/Audio Video Technician
304685,6,Train,Outside Sales
304685,6,Train,Satellite  Manager
304685,6,Train,Inside Sales and Asst. General Manager
304810,6,Train,Sales Representative
304810,6,Train,Receptionist
304810,6,Train,Receptionist/ Customer Service Rep
304835,6,Train,Clerical Associate/Team Member
304835,6,Train,Clerical Associate
304841,6,Train,Asst Maintenance / Make Ready Technician
304841,6,Train,Porter / Driver / Make Ready
304841,6,Train,Construction Helper
304971,6,Train,Waco Hall Stage Crew
304971,6,Train,Biomechanical Research Intern
304971,6,Train,Hospitality Volunteer
305019,6,Train,Office Manager
305019,6,Train,Owner
305019,6,Train,Operations Manager
305019,6,Train,Technician
305019,6,Train,Junior Associate
305030,6,Train,Urgent Care Nurse/Nursing Education Coordinator
305030,6,Train,Emergency Room Nurse
305030,6,Train,R.N. Clinical Coordinator
305030,6,Train,Staff/Charge Nurse
305108,6,Train,Engraving/ Printing Shop Worker
305108,6,Train,Barricks Supervisor
305108,6,Train,Sales Division Supervisor
305108,6,Train,Assistant Sales Supervisior
305108,6,Train,Sales Outlet Operator
305112,6,Train,Crew member
305112,6,Train,Minor clerical - typing
305214,6,Train,Assistant Manager
305214,6,Train,ER Registrar Supervisor
305214,6,Train,General Manager
305254,6,Train,Activities and Care Plan Coordinator
305254,6,Train,Admitting Representative
305324,6,Train,"Office Manager/Legal Assistant, Full"
305324,6,Train,"Product Manager, Part"
305324,6,Train,"Product Manager, Managed"
305324,6,Train,Inside Sales Manager
305324,6,Train,Compliance Auditor
305339,6,Train,Client Finance Manager
305339,6,Train,Accounts Receivable Manager
305339,6,Train,Accounts Receivable Supervisor
305456,6,Train,New Home Consultant
305456,6,Train,Assistant Sales Person - Pier Homes at Harborview
305456,6,Train,Sales Agent
305456,6,Train,Independent Contractor
305687,6,Train,Medical Records Coordinator
305750,6,Train,"Outpatient Therapist LPC, LCAS-P"
305750,6,Train,Outpatient Therapist
305750,6,Train,Chaplain/Counselor
305770,6,Train,Warehouse Coordinator
305770,6,Train,Inventory Clerk
305770,6,Train,Title I Instructional Assistant
305770,6,Train,Information Technology Help Desk Technician
305830,6,Train,waitress
305830,6,Train,bartender
305830,6,Train,Home Health Aide
305830,6,Train,bartender/waitress
305858,6,Train,Assistant Manager of Used Cars/ Lot Porter
305858,6,Train,Internship
305858,6,Train,Assistant Manager
305963,6,Train,Temporary position for National Employment
305963,6,Train,Sales Associate
305963,6,Train,Customer Care
305963,6,Train,Administrative Assistant
305963,6,Train,Office Assistant
305969,6,Train,CHEIF ENGENEER
305997,6,Train,Administrative Assistant
305997,6,Train,Unit Secretary
305997,6,Train,Certified Nursing Assistant
306022,6,Train,Associate
306022,6,Train,Principal Information Engineer
306022,6,Train,Director Decision Support
306022,6,Train,Senior Manufacturing Engineer
306022,6,Train,Manufacturing / Industrial Engineer
306022,6,Train,Operations Manager / Drilling Fluid Consultant
306022,6,Train,District Manager / Technical Services Staff
306203,6,Train,Beauty Advisor
306203,6,Train,Manager
306378,6,Train,Emergency Management Technician
306378,6,Train,Sleep Technologist
306378,6,Train,Emergency Medical Technician
306378,6,Train,Volunteer Fireman/EMT/ Captain
306378,6,Train,Erie County Representative
306440,6,Train,Office Coordinator
306440,6,Train,Data Imaging Clerk
306440,6,Train,Deputy Assistant
306440,6,Train,Collector
306440,6,Train,Administrative Assistant III
306502,6,Train,Administrative Associate
306502,6,Train,Lead lane
306530,6,Train,Driver
306530,6,Train,Delivery Driver
306530,6,Train,Mechanic
306530,6,Train,Dock Worker
306617,6,Train,Wireless Sales Consultant
306617,6,Train,Student IT Assistant
306829,6,Train,Delivery driver of A/C units
306829,6,Train,customer service
306872,6,Train,Surgical Coordinator
306872,6,Train,Medical Records Coordinator
306872,6,Train,representative
306872,6,Train,Receptionist
306872,6,Train,Customer Service Rep
306877,6,Train,Hospital Service Technician
306877,6,Train,Administrative Assistant
306877,6,Train,Bilingual Administrative Secretary I
306877,6,Train,Executive Administrative Secretary
306877,6,Train,Customer Service/Cashier
307032,6,Train,Full Charge Bookkeeper/Accountant
307032,6,Train,Accountant
307032,6,Train,Senior OSAD Clerk
307032,6,Train,Customer Service Representative & Senior Verification Clerk
307032,6,Train,Accounting Clerk II
307296,6,Train,Welding Instructor
307296,6,Train,Owner/ Welder
307296,6,Train,Fitter/ Welder
307296,6,Train,Welder
307296,6,Train,Welders Helper
307363,6,Train,Loan Officer/ Customer Service Representative
307363,6,Train,Customer Service Representative
307400,6,Train,Registered Nurse
307414,6,Train,Evening Receptionist and substitute
307414,6,Train,the Attendance Clerk
307414,6,Train,Temporary Office Administrator
307414,6,Train,assisting customers and computer repair
307454,6,Train,Warehouse Manager
307454,6,Train,Motor Cycle Mechanic
307454,6,Train,Truck Driver
307454,6,Train,Business Owner and Operator
307454,6,Train,Quality Assurance Inspector
307538,6,Train,TERRITORY SALES MANAGER
307538,6,Train,REGIONAL MANAGER
307538,6,Train,OPERATIONS AND SALES MANAGER
307538,6,Train,GENERAL MANAGER/OPERATOR
307586,6,Train,Eligibility Support Customer Care Representative Mentor
307586,6,Train,Eligibility Support Customer Care Representative
307586,6,Train,Service Representative II
307586,6,Train,Service Representative I
307586,6,Train,Office Aide
307656,6,Train,Light and Heavy Mobile Equipment Mechanic
307656,6,Train,Tool Technician
307656,6,Train,Driver and Counselor
307656,6,Train,Dispatcher
307662,6,Train,Control Panel Foreman
307662,6,Train,Control Panel Technician
307662,6,Train,Warehouse and Inventory
307662,6,Train,Industrial Mechanical & Electrical Maintenance
307816,6,Train,Office Task Manager
307816,6,Train,Catering Wait Staff
307816,6,Train,Crowd Management
307816,6,Train,Corporate Quality Assurance Intern
307816,6,Train,Business Development Intern
307816,6,Train,Lead Intern
307852,6,Train,Student Manager
307852,6,Train,Marketing/Advertising Intern
307852,6,Train,Waitor
307852,6,Train,Waiter
307936,6,Train,Machine Operator
307936,6,Train,Detailer/Auto Body Technician
308047,6,Train,Buyer I
308047,6,Train,Implementation Specialist
308047,6,Train,Office Assistant II
308047,6,Train,Sourcing Specialist
308047,6,Train,Cashier/Customer Service Manager
308048,6,Train,Administrative Assistant
308048,6,Train,Kids Club Attendant
308048,6,Train,Hostess
308048,6,Train,Cashier
308061,6,Train,Account Executive
308061,6,Train,General Manager
308061,6,Train,Assistant Account Manager
308061,6,Train,Service Representative
308061,6,Train,Coordinator
308283,6,Train,"AEROSPACE MANUFACTURING AND PRODUCTION WORKER, MACHINE OPERATOR"
308309,6,Train,Warehouse Associate
308309,6,Train,Customer Service/Kennel Attendant
308326,6,Train,Cashier
308326,6,Train,Intern site
308326,6,Train,Runner
308326,6,Train,Cashier & Runner
308327,6,Train,Vice
308327,6,Train,Warranty Administrator
308327,6,Train,Manager
308327,6,Train,Technical Service Communications Manager for Call Center
308327,6,Train,Dealer Sales & Operations Representative
308327,6,Train,Special Service Call Center Representative
308327,6,Train,Senior Technical Service Call Center Representative
308327,6,Train,Service Director
308330,6,Train,Operatins Manager - Responsible for Staffing
308330,6,Train,Installations project Manager
308585,6,Train,Consultant
308585,6,Train,Sales Associate
308585,6,Train,Cashier
308643,6,Train,Engineering Test Technician - N4
308643,6,Train,Contract Test Center Technician
308643,6,Train,RPG Programmer Internship
308643,6,Train,Retail Customer Service Representative
308659,6,Train,"Prep line and cook, Dishwasher"
308711,6,Train,Overnight Maintenance Associate
308711,6,Train,"Pizza maker, Cashier, Salad Maker, Busser/waiter, Sandwich Maker"
308876,6,Train,Jay-C Plus Cultural Council Member
308876,6,Train,Stock Clerk and Bagger
308911,6,Train,Contract Technical Development Backings Engineer
308911,6,Train,Enterprise Excellence Engineering Apprentice
308911,6,Train,Sharepoint Admistrator and Student Assistant
308911,6,Train,Technical Marketing Intern
308911,6,Train,Intern
309128,6,Train,Production Associate
309128,6,Train,Assistant Avionics Mechanic
309128,6,Train,Server/ Server Asst
309128,6,Train,Grocery Stocker
309204,6,Train,Back Office Assistant Oral & Maxillofacial Surgery Implant Surgeon
309369,6,Train,Busser
309369,6,Train,Sales associate
309480,6,Train,LTC Unit Manager
309480,6,Train,Senior Living LTC
309516,6,Train,Server
309516,6,Train,Special Education Classroom Assistant
309516,6,Train,Head Hostess and trainer
309516,6,Train,Intern
309516,6,Train,Hostess
309523,6,Train,Bookkeeper
309523,6,Train,Accounts Receivable Manager
309523,6,Train,Accounting Assistant
309523,6,Train,Accounting Internal Control Supervisor
309647,6,Train,Safety Training Coordinator/Executive Assistant
309647,6,Train,Nanny/Office Assistant-Real Estate Agent
309647,6,Train,"Nanny/Personal Assistant -Horton, Oberrecht, Martha"
309647,6,Train,Nanny
309647,6,Train,Nanny/Administrative Assistant
309752,6,Train,Corrections Officer
309752,6,Train,Cashier
309752,6,Train,Sales Associate
309789,6,Train,Receptionist/Administrative Assistant /Mailroom Clerk
309789,6,Train,Receptionist
309789,6,Train,Medical Assistant
309789,6,Train,Day Care Provider Assistant
309799,6,Train,Information Security Specialist
309799,6,Train,Senior Security Officer
309799,6,Train,Help Desk Analyst
309799,6,Train,Reservation Agent
309801,6,Train,Customer Service Associate
309801,6,Train,company representative
309832,6,Train,Call center agent
309907,6,Train,Sergeant
309907,6,Train,"Student Teacher, Health and Physical Education"
309907,6,Train,"Commissioned Officer Academy, Fort"
309907,6,Train,19D-Cavalry Scout
309907,6,Train,Recruiting Assistant
309914,6,Train,Wedding Consultant
309914,6,Train,Sales Representative
309914,6,Train,Marketing Liaison/ Sales Associate
309947,6,Train,Lawn Care Worker- Perform
309947,6,Train,Maintenance/ Lawn Care Worker- Minor
309947,6,Train,Grill Cook- Cook food
310012,6,Train,Intake Clinician
310012,6,Train,Outreach Chart Quality Assurance Specialist
310012,6,Train,Mental Health Therapist
310012,6,Train,Social Work Intern
310012,6,Train,"Therapist, Targeted Case Manager"
310012,6,Train,Case Manager
310126,6,Train,National Marketing Director
310126,6,Train,Regional Sales Manager
310126,6,Train,District Sales Manager
310126,6,Train,District Manager
310327,6,Train,Bank Teller
310327,6,Train,Customer Service
310353,6,Train,Facility Manager RT/DME
310353,6,Train,RT/DME Intake Supervisor
310353,6,Train,Patient Services Representative
310353,6,Train,Clinical Care Coordinator
310394,6,Train,Accountant
310394,6,Train,Senior Bank Analyst
310394,6,Train,Accounting Coordinator
310394,6,Train,Junior Accounts Receivable Accountant
310394,6,Train,Payment Service Representative
310468,6,Train,Camp Counselor
310499,6,Train,General Manager/Operations Manager
310499,6,Train,Director of Marketing Strategy
310499,6,Train,Barista
310499,6,Train,Shift Manger
310597,6,Train,Mill Maintenance Intern (August
310597,6,Train,Healthcare Care Giver / Attendant (May
310597,6,Train,Maintenance (October
310690,6,Train,Freelance Web Programmer
310690,6,Train,Senior PHP Developer
310843,6,Train,Accounting Manager
310843,6,Train,Senior Auditor
310843,6,Train,Member
310843,6,Train,Accounting Assistant
310843,6,Train,"Accounting and Finance, Member"
310884,6,Train,costumer relations rep
310884,6,Train,Insurance Billing Specialist
310892,6,Train,Laboratory Assistant
310892,6,Train,Emergency Room Technician
310892,6,Train,"DARN (Retention Specialist), E"
310892,6,Train,Production Control Clerk
310928,6,Train,TOOL/EQUIPMENT CONTROL PROGRAM COORDINATOR
310928,6,Train,Entry Control Point
310928,6,Train,Support Equipment Mechanic/Technician
310928,6,Train,GROUND SUPPORT EQUIPMENT MECHANIC/TECHNICIAN
310928,6,Train,SQUADRON GROUND SUPPORT EQUIPMENT LIAISON
311014,6,Train,Sales Associate
311014,6,Train,Cashier/ Sales Associate
311014,6,Train,Full-Time Key Holder
311014,6,Train,Leasing Agent
311014,6,Train,Assistant Store Manager
311033,6,Train,Store Manager
311033,6,Train,Pet Sitter
311033,6,Train,Management and Program Analyst
311033,6,Train,Program Analyst
311033,6,Train,Management Analyst
311033,6,Train,Lead Legal Technician/Legal Technician
311306,6,Train,Delivery Driver
311306,6,Train,Forklift Driver
311306,6,Train,"Forklift Driver, Shipping and Receiving"
311383,6,Train,Brand Ambassador Promoter
311383,6,Train,Advertising Consultant/Executive Assistant
311383,6,Train,Journalism Intern
311561,6,Train,Project Lead - Program Manaemet
311561,6,Train,Senior Collection Expert - Portfolio Management
311561,6,Train,Customer Service representative
311663,6,Train,MAINTENENANCE FOREMAN
311703,6,Train,Foundation Spanish Teacher
311703,6,Train,5 year-old English Teacher
311703,6,Train,Senior Spanish Teacher
311703,6,Train,3 year-old Pre-School teacher
311703,6,Train,"Amity Intern, Spanish Exchange Teacher"
311853,6,Train,Supply Coordinator/Medical Secretary/Staff Assistant/Pharmacy Technician
311853,6,Train,Medical Assistant/Secretary
311853,6,Train,Editor/Data Entry Supervisor
311859,6,Train,Warehouse/Machine Operator
311859,6,Train,Loader/Unloader
311859,6,Train,Maintenance and groundskeeping
311934,6,Train,Ecom Analyst/Content Specialist
311934,6,Train,Senior Content Editor
311934,6,Train,Communications and Public Relations Intern
311934,6,Train,Website Specialist
311934,6,Train,Content Writer
312011,6,Train,Cocktail/Bartender
312011,6,Train,Cocktail/server
312011,6,Train,sales team
312011,6,Train,Cashier/ Parking attendant
312011,6,Train,Cashier
312011,6,Train,Customer Service/ Telemarketing
312029,6,Train,Cashier
312029,6,Train,Submitted daily reports summarizing information to supervisor
312029,6,Train,Administrative Assistant
312029,6,Train,Sales Associate/Cashier-Girls Division
312029,6,Train,Research Assistant
312029,6,Train,Clerical Assistant-Summer Youth Departments
312084,6,Train,Spa Attendant Supervisor
312084,6,Train,Spa Attendant Trainer
312084,6,Train,Spa Attendant
312084,6,Train,assistant to the homeless kitchen
312084,6,Train,Chemistry Peer Tutor
312084,6,Train,Miami International Book Fair Assistant
312134,6,Train,Program Administrator
312134,6,Train,Youth & Family Counselor
312134,6,Train,Social Work Intern
312249,6,Train,Senior Principal Scientist
312249,6,Train,Senior Scientist
312249,6,Train,Post Doctoral Fellow
312249,6,Train,Research Intern
312249,6,Train,Intern
312249,6,Train,President
312327,6,Train,Front End Manager
312327,6,Train,Front End Lead
312327,6,Train,Cashier
312327,6,Train,Photo Lab Manager
312354,6,Train,Account Service Representative - Commercial Print
312354,6,Train,Reservations / Office Assistant
312354,6,Train,Accounts Receivable
312354,6,Train,Customer Service Representative
312419,6,Train,Care Manager
312419,6,Train,Cashier/Food Prep
312589,6,Train,Seasonal Clerk
312646,6,Train,Global Purchasing Analyst - Asia Pacific
312766,6,Train,Billing Representative
312766,6,Train,Medical Secretary/Assistant
312766,6,Train,Medical Biller
313062,6,Train,Administrative Specialist
313062,6,Train,Program Support Specialist
313062,6,Train,Manager
313062,6,Train,Office Manager
313137,6,Train,Marketing Intern
313137,6,Train,Sales Associate
313137,6,Train,Head Soccer Coach
313137,6,Train,Assistant Soccer Coach
313308,6,Train,Paralegal
313308,6,Train,TEMPORARY LEGAL EMPLOYMENT
313394,6,Train,Medical Collections Contractor
313394,6,Train,Insurance Billing Specialist/Front Desk Receptionist
313394,6,Train,Home Healthcare Provider (Volunteer)
313608,6,Train,Volunteer
313608,6,Train,Receptionist and documentation management
313608,6,Train,Receptionist and document preparation
313646,6,Train,Office Automation Clerk
313646,6,Train,Human Resource Assistant
313646,6,Train,Sales Associate
313668,6,Train,Retention Specialist
313668,6,Train,Retail Store Manager
313668,6,Train,Retail Sales Manager
313731,6,Train,Foot patrol officer responsible for deterring criminal activity
313731,6,Train,Field Service Specialist
313738,6,Train,Catering Manager/Shift Lead/Assistant Catering Manager
313738,6,Train,Hostess/Salad Bar Attendant
313738,6,Train,Dietary Aide
313770,6,Train,Clinical Intern
313770,6,Train,community-internship-south
313770,6,Train,Counseling Intern
313770,6,Train,Psycho-Education Intern
313773,6,Train,Teacher
313773,6,Train,Middle School Teacher
313813,6,Train,Framer / Site Foreman
313813,6,Train,Cook
313909,6,Train,Accounting Clerk
313909,6,Train,Administrator/Bookkeeper
313911,6,Train,Police Officer
313939,6,Train,UC Davis Student Housing
313939,6,Train,Graphic Design Intern
313939,6,Train,Lead Graphic Designer for Summer
313948,6,Train,Account Manager
313948,6,Train,Deputy Sheriff / Lieutenant
313948,6,Train,Patrolman
313960,6,Test,Student Parking Magistrate/Clerk
313960,6,Test,Office Assistant
314049,6,Train,Cook I/Kitchen Supervisor
314049,6,Train,Team Leader/ Grill Cook
314058,6,Train,Sole Proprietor
314058,6,Train,Director of Food & Beverage
314058,6,Train,Executive Chef/Manager
314058,6,Train,Food and Beverage Director
314058,6,Train,Executive Sous Chef
314058,6,Train,Owner/Operator
314068,6,Train,"Software Engineer, ARINC, Amtrak CETC, Chicago, Contractor"
314068,6,Train,"Software Engineer, Jet Propulsion Laboratory, Contractor"
314117,6,Train,Shipping Clerk
314147,6,Train,Alley Coordinator
314147,6,Train,Cashier
314147,6,Train,Pantry Cook
314166,6,Train,Medical Analyst
314166,6,Train,Trauma Nurse Registrar
314166,6,Train,Registered Nurse-Emergency Department
314166,6,Train,Registered Nurse- Medical-Surgical Intensive Care Unit
314166,6,Train,Nurse Extern- Emergency Room
314166,6,Train,Clinical Technical Assistant- Adult Transplant Lerner Tower 9
314168,6,Train,As a Team Lead I carried out the following
314168,6,Train,As a Team Lead I
314168,6,Train,As a Lead developer I carried
314168,6,Train,As a developer carried out the following
314282,6,Train,Sales Associate
314282,6,Train,Summer League Soccer Coach
314356,6,Train,Food Service Assistant (Student Chef)
314356,6,Train,Intern
314444,6,Train,Member
314444,6,Train,Service Agent
314444,6,Train,"Cashier, Line Worker, Cook"
314444,6,Train,Service Learning Volunteer
314444,6,Train,Football Team Member/Line Backer
314444,6,Train,Indoor Track Team Member
314455,6,Train,Communication Administrator
314455,6,Train,PC Technician
314455,6,Train,Sales Representative
314608,6,Train,Forklift Operator
314608,6,Train,Warehouse Worker
314608,6,Train,Armed Guard/Delivery Driver
314863,6,Train,Medical Administrative Assistant
314863,6,Train,Medical Administrative  Assistant
314863,6,Train,1ST Party Collector
314932,6,Train,Nike Brand Coordinator/Apparel Team Lead
314932,6,Train,"Sales Associate, Assistant Manager"
315073,6,Train,Internship
315073,6,Train,Junior Embedded Engineer
315075,6,Train,Ammonia Refrigeration Technician
315075,6,Train,Facilities Electrician/ Maintenance And Water Treatment
315075,6,Train,Facilities Electrician Mechanic
315075,6,Train,Project Manager And Controls Technician
315075,6,Train,Production And Facilities Lead Electrician/ Mechanic
315075,6,Train,Production And Facilities Mechanic/ Electrician
315135,6,Train,Assistant
315135,6,Train,Service Writer
315135,6,Train,service writer
315135,6,Train,English Teacher
315135,6,Train,PRIVATE CONTRACTOR AS A NEWSPAPER CARRIER
315163,6,Train,CONSUMER SUPPORT THD
315163,6,Train,BARTENDER/COCKTAIL
315163,6,Train,CUSTOMER SERVICE SPECIALIST
315163,6,Train,DATA CONVERSION OPERATOR (DCO)
315165,6,Train,Leasing Consultant
315165,6,Train,Customer Service Specialist
315165,6,Train,Appointment Setter
315165,6,Train,Customer Service Rep
315165,6,Train,Tele-Sales Associate
315166,6,Train,INVESTIGATOR
315166,6,Train,Sole Proprietor of Independent Distributorship
315166,6,Train,Route Sales and District Manager
315166,6,Train,Assistant Manager
315176,6,Train,Platoon Sergeant / Military Police Section Operations Sergeant
315176,6,Train,Observer Controller Trainer / Certification Cell NCOIC
315176,6,Train,HACCP Coordinator / Food Sanitation Manager
315176,6,Train,Military Police Team Leader
315350,6,Train,Merchandising/Recovery
315356,6,Train,CSR/Scheduler
315356,6,Train,Collections Supervisor
315394,6,Train,Line Server
315394,6,Train,Sales Associate - Retail Management
315394,6,Train,Sales Associate
315394,6,Train,Cashier
315559,6,Train,Friendly Sales Associate
315577,6,Train,I lead a fire team
315662,6,Train,nursing assistent / Med Tech
315662,6,Train,Assisting the elderly
315716,6,Train,Sales Representative
315716,6,Train,Sales
315716,6,Train,Sales Assistant
315818,6,Train,FRONT DESK MANAGER
315818,6,Train,SERVER/HOSTESS
315873,6,Train,Graduate Teaching Assistant
315873,6,Train,Web Developer
315873,6,Train,Intern Programmer/Developer
315873,6,Train,Sales Representative
315873,6,Train,Junior Program Manager
315873,6,Train,Computer Lab Administrator
315873,6,Train,Web Design Intern
316016,6,Train,Over the Road Truck Driver
316016,6,Train,Bus Driver
316016,6,Train,Auto Technician 1
316016,6,Train,Stocker
316016,6,Train,Delivery Driver
